Year,Player,Team (as recorded),Team (current name),Role,Type,Base Price (INR Cr),Price / Retention (INR Cr),Price-to-Base Multiplier (x),Base Price (INR),Price (INR),USD->INR Rate Used (if 2011-13),YearPriceKey (helper),player_id,matched_registry_name
2011,Gautam Gambhir,Kolkata Knight Riders,Kolkata Knight Riders,Batter,Auction,0.9,10.8,12.0,9000000,108000000,45.0,2011|10.8,242a9261,Gaurav Gambhir
2011,Yusuf Pathan,Kolkata Knight Riders,Kolkata Knight Riders,All-Rounder,Auction,1.35,9.45,7.0,13500000,94500000,45.0,2011|9.45,3c6ffae8,YK Pathan
2011,Robin Uthappa,Pune Warriors India,Pune Warriors India,Batter,Auction,0.9,9.45,10.5,9000000,94500000,45.0,2011|9.45,1c17e270,RV Uthappa
2011,Rohit Sharma,Mumbai Indians,Mumbai Indians,Batter,Auction,0.9,9.0,10.0,9000000,90000000,45.0,2011|9,2278c4ca,R Sharma
2011,Irfan Pathan,Delhi Daredevils,Delhi Capitals,All-Rounder,Auction,0.9,8.55,9.5,9000000,85500000,45.0,2011|8.55,5fa06777,IK Pathan
2011,Mahendra Singh Dhoni,Chennai Super Kings,Chennai Super Kings,Wicketkeeper,Retained,2.0,8.1,4.05,20000000,81000000,45.0,2011|8.1,4a8a2e3b,MS Dhoni
2011,Virender Sehwag,Delhi Daredevils,Delhi Capitals,Batter,Retained,2.0,8.1,4.05,20000000,81000000,45.0,2011|8.1,8ba8195d,V Sehwag
2011,Sachin Tendulkar,Mumbai Indians,Mumbai Indians,Batter,Retained,2.0,8.1,4.05,20000000,81000000,45.0,2011|8.1,d2c2b2d5,SR Tendulkar
2011,Shane Warne,Rajasthan Royals,Rajasthan Royals,Bowler,Retained,2.0,8.1,4.05,20000000,81000000,45.0,2011|8.1,bb18be76,SK Warne
2011,Virat Kohli,Royal Challengers Bangalore,Royal Challengers Bengaluru,Batter,Retained,2.0,8.1,4.05,20000000,81000000,45.0,2011|8.1,ba607b88,V Kohli
2011,Yuvraj Singh,Pune Warriors India,Pune Warriors India,All-Rounder,Auction,1.8,8.1,4.5,18000000,81000000,45.0,2011|8.1,1c914163,Yuvraj Singh
2011,Saurabh Tiwary,Royal Challengers Bangalore,Royal Challengers Bengaluru,Batter,Auction,0.45,7.2,16.0,4500000,72000000,45.0,2011|7.2,709b0bac,SS Tiwary
2011,Mahela Jayawardene,Kochi Tuskers Kerala,Kochi Tuskers Kerala,Batter,Auction,1.8,6.75,3.75,18000000,67500000,45.0,2011|6.75,d18f9182,DPMD Jayawardene
2011,David Hussey,Kings XI Punjab,Punjab Kings,Batter,Auction,0.9,6.3,7.0,9000000,63000000,45.0,2011|6.3,fd835ab3,DJ Hussey
2011,Suresh Raina,Chennai Super Kings,Chennai Super Kings,Batter,Retained,2.0,5.85,2.92,20000000,58500000,45.0,2011|5.85,1dc12ab9,SK Raina
2011,Harbhajan Singh,Mumbai Indians,Mumbai Indians,Bowler,Retained,2.0,5.85,2.92,20000000,58500000,45.0,2011|5.85,2123d0af,Hardeep Singh
2011,Shane Watson,Rajasthan Royals,Rajasthan Royals,All-Rounder,Retained,2.0,5.85,2.92,20000000,58500000,45.0,2011|5.85,4329fbb5,SR Watson
2011,Dale Steyn,Deccan Chargers,Sunrisers Hyderabad (lineage),Bowler,Auction,0.9,5.4,6.0,9000000,54000000,45.0,2011|5.4,8fd1a8f5,DW Steyn
2011,Jacques Kallis,Kolkata Knight Riders,Kolkata Knight Riders,All-Rounder,Auction,1.35,4.95,3.67,13500000,49500000,45.0,2011|4.95,86dc8f2e,JH Kallis
2011,AB de Villiers,Royal Challengers Bangalore,Royal Challengers Bengaluru,Wicketkeeper,Auction,1.8,4.95,2.75,18000000,49500000,45.0,2011|4.95,c4487b84,AB de Villiers
2011,Cameron White,Deccan Chargers,Sunrisers Hyderabad (lineage),Batter,Auction,1.35,4.95,3.67,13500000,49500000,45.0,2011|4.95,5a74e559,CJ White
2011,Muttiah Muralitharan,Kochi Tuskers Kerala,Kochi Tuskers Kerala,Bowler,Auction,1.35,4.95,3.67,13500000,49500000,45.0,2011|4.95,4ba44e19,M Muralitharan
2011,Ross Taylor,Rajasthan Royals,Rajasthan Royals,Batter,Auction,1.8,4.5,2.5,18000000,45000000,45.0,2011|4.5,7fa2ab1f,RML Taylor
2011,Johan Botha,Rajasthan Royals,Rajasthan Royals,All-Rounder,Auction,0.9,4.28,4.76,9000000,42800000,45.0,2011|4.28,7c503806,J Botha
2011,Angelo Mathews,Pune Warriors India,Pune Warriors India,All-Rounder,Auction,0.9,4.28,4.76,9000000,42800000,45.0,2011|4.28,896d78ad,AD Mathews
2011,Ravindra Jadeja,Kochi Tuskers Kerala,Kochi Tuskers Kerala,All-Rounder,Auction,0.45,4.28,9.51,4500000,42800000,45.0,2011|4.28,fe93fd9d,RA Jadeja
2011,Murali Vijay,Chennai Super Kings,Chennai Super Kings,Batter,Retained,2.0,4.05,2.02,20000000,40500000,45.0,2011|4.05,4b57e452,M Vijay
2011,Kieron Pollard,Mumbai Indians,Mumbai Indians,All-Rounder,Retained,2.0,4.05,2.02,20000000,40500000,45.0,2011|4.05,a757b0d8,KA Pollard
2011,Dinesh Karthik,Kings XI Punjab,Punjab Kings,Wicketkeeper,Auction,0.9,4.05,4.5,9000000,40500000,45.0,2011|4.05,c03f1114,KD Karthik
2011,Piyush Chawla,Kings XI Punjab,Punjab Kings,Bowler,Auction,0.45,4.05,9.0,4500000,40500000,45.0,2011|4.05,98ae73b1,PP Chawla
2011,Sreesanth,Kochi Tuskers Kerala,Kochi Tuskers Kerala,Bowler,Auction,0.9,4.05,4.5,9000000,40500000,45.0,2011|4.05,6b8eb6e5,S Sreesanth
2011,Adam Gilchrist,Kings XI Punjab,Punjab Kings,Wicketkeeper,Auction,1.8,4.05,2.25,18000000,40500000,45.0,2011|4.05,2b6e6dec,AC Gilchrist
2011,Zaheer Khan,Royal Challengers Bangalore,Royal Challengers Bengaluru,Bowler,Auction,1.35,4.05,3.0,13500000,40500000,45.0,2011|4.05,28392e11,Zaman Khan
2011,Dan Christian,Deccan Chargers,Sunrisers Hyderabad (lineage),All-Rounder,Auction,0.23,4.05,17.61,2300000,40500000,45.0,2011|4.05,2a2e6343,DT Christian
2011,Ravichandran Ashwin,Chennai Super Kings,Chennai Super Kings,Bowler,Auction,0.45,3.83,8.51,4500000,38300000,45.0,2011|3.83,495d42a5,R Ashwin
2011,Ashish Nehra,Pune Warriors India,Pune Warriors India,Bowler,Auction,0.9,3.83,4.26,9000000,38300000,45.0,2011|3.83,96fd40ae,A Nehra
2011,Andrew Symonds,Mumbai Indians,Mumbai Indians,All-Rounder,Auction,1.35,3.83,2.84,13500000,38300000,45.0,2011|3.83,bd77eb62,A Symonds
2011,Subramaniam Badrinath,Chennai Super Kings,Chennai Super Kings,Batter,Auction,0.45,3.6,8.0,4500000,36000000,45.0,2011|3.6,3576e47e,S Badrinath
2011,Praveen Kumar,Kings XI Punjab,Punjab Kings,Bowler,Auction,0.9,3.6,4.0,9000000,36000000,45.0,2011|3.6,1f0b8f44,Prashanth Kumar
2011,Abhishek Nayar,Kings XI Punjab,Punjab Kings,All-Rounder,Auction,0.23,3.6,15.65,2300000,36000000,45.0,2011|3.6,a45a5e8d,AM Nayar
2011,David Warner,Delhi Daredevils,Delhi Capitals,Batter,Auction,0.9,3.38,3.76,9000000,33800000,45.0,2011|3.38,dcce6f09,DA Warner
2011,Umesh Yadav,Delhi Daredevils,Delhi Capitals,Bowler,Auction,0.23,3.38,14.7,2300000,33800000,45.0,2011|3.38,80ffea17,Upendra Yadav
2011,Munaf Patel,Mumbai Indians,Mumbai Indians,Bowler,Auction,0.45,3.15,7.0,4500000,31500000,45.0,2011|3.15,18675d8d,Mihir Patel
2011,Kumar Sangakkara,Deccan Chargers,Sunrisers Hyderabad (lineage),Wicketkeeper,Auction,1.35,3.15,2.33,13500000,31500000,45.0,2011|3.15,6b71e6cf,KC Sangakkara
2011,Cheteshwar Pujara,Royal Challengers Bangalore,Royal Challengers Bengaluru,Batter,Auction,0.45,3.15,7.0,4500000,31500000,45.0,2011|3.15,d4f9dbd4,CA Pujara
2011,Doug Bollinger,Chennai Super Kings,Chennai Super Kings,Bowler,Auction,0.9,3.15,3.5,9000000,31500000,45.0,2011|3.15,45c2196c,DE Bollinger
2011,Kevin Pietersen,Deccan Chargers,Sunrisers Hyderabad (lineage),Batter,Auction,1.8,2.93,1.63,18000000,29300000,45.0,2011|2.93,39f01cdb,KP Pietersen
2011,Daniel Vettori,Royal Challengers Bangalore,Royal Challengers Bengaluru,Bowler,Auction,1.8,2.48,1.38,18000000,24800000,45.0,2011|2.48,d7c6af50,DL Vettori
2011,Albie Morkel,Chennai Super Kings,Chennai Super Kings,All-Rounder,Retained,2.0,2.25,1.12,20000000,22500000,45.0,2011|2.25,c3d35165,JA Morkel
2011,Lasith Malinga,Mumbai Indians,Mumbai Indians,Bowler,Retained,2.0,2.25,1.12,20000000,22500000,45.0,2011|2.25,79eb117d,LN Malinga
2011,Rahul Dravid,Rajasthan Royals,Rajasthan Royals,Batter,Auction,1.8,2.25,1.25,18000000,22500000,45.0,2011|2.25,0184dc35,R Dravid
2011,Graeme Smith,Pune Warriors India,Pune Warriors India,Batter,Auction,1.8,2.25,1.25,18000000,22500000,45.0,2011|2.25,72861603,GC Smith
2011,Brad Hodge,Kochi Tuskers Kerala,Kochi Tuskers Kerala,Batter,Auction,0.9,1.91,2.12,9000000,19100000,45.0,2011|1.91,b57f8a9a,BJ Hodge
2011,Shakib Al Hasan,Kolkata Knight Riders,Kolkata Knight Riders,All-Rounder,Auction,0.9,1.91,2.12,9000000,19100000,45.0,2011|1.91,7dc35884,Shakib Al Hasan
2011,Michael Hussey,Chennai Super Kings,Chennai Super Kings,Batter,Auction,0.9,1.91,2.12,9000000,19100000,45.0,2011|1.91,48fd7349,MEK Hussey
2011,Brett Lee,Kolkata Knight Riders,Kolkata Knight Riders,Bowler,Auction,1.8,1.8,1.0,18000000,18000000,45.0,2011|1.8,dd09ff8e,B Lee
